timestamp,type,message
"2026-04-11T03:27:21.789Z","output","[Session] Logged out. Reset to User ID 1."
"2026-04-11T03:27:21.789Z","output","
[Active Session: User ID 1]"
"2026-04-11T03:29:10.867Z","session","--- manual_invoke.js session started ---"
"2026-04-11T03:29:10.868Z","output","==================================================="
"2026-04-11T03:29:10.869Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-11T03:29:10.869Z","output","==================================================="
"2026-04-11T03:29:10.869Z","output","
[Active Session: User ID 1]"
"2026-04-11T03:29:22.547Z","input","Enter function name (or ""exit""): login1"
"2026-04-11T03:29:33.040Z","input","Enter payload JSON (Press Enter for default): {""email"":""chamod99@gmail.com"",""password"":""123456""}"
"2026-04-11T03:29:33.040Z","output","Authenticating via OpenFaaS..."
"2026-04-11T03:29:33.072Z","output","Logged metrics for login1 → {""statusCode"":401,""body"":""{\""error\"":\""Invalid credentials\"",\""auth\"":false,\""user\"":{\""id\"":5,\""email\"":\""chamod99@gmail.com\"",\""first_name\"":\""Chamod\""},\""T4\"":1775878173063}""}"
"2026-04-11T03:29:33.073Z","output","✅ User ID 5 verified."
"2026-04-11T03:29:33.073Z","output","[AI] Sending function details with status..."
"2026-04-11T03:29:33.244Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T03:29:33.245Z","output","│  🥇 TOP 1: select-category (99.99%)           │"
"2026-04-11T03:29:33.245Z","output","│  🥈 TOP 2: login1 (0.01%)                     │"
"2026-04-11T03:29:33.245Z","output","│  🔥 SELECTED WARM-UP: login1                │"
"2026-04-11T03:29:33.246Z","output","│  🧠 WARM-UP CANDIDATES: login1 x1 (suppressed: recently used 0s ago)│"
"2026-04-11T03:29:33.246Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T03:29:33.246Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T03:29:33.247Z","output","[Warm-up] Invoking select-category (not invoked yet)..."
"2026-04-11T03:29:33.269Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""select-category\"",\""categories\"":[{\""cat_id\"":1,\""cat_name\"":\""Data Structures\""},{\""cat_id\"":2,\""cat_name\"":\""OOP\""},{\""cat_id\"":3,\""cat_name\"":\""SQL\""}],\""message\"":\""Send categoryId to continue\"",\""T4\"":1775878173265}""}"
"2026-04-11T03:29:33.269Z","output","[Warm-up] select-category completed with status Success."
"2026-04-11T03:29:33.270Z","output","[Warm-up Decision] function=select-category eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-11T03:29:33.270Z","output","
[Active Session: User ID 5]"
"2026-04-11T03:29:51.405Z","input","Enter function name (or ""exit""): logout"
"2026-04-11T03:29:57.481Z","input","Enter payload JSON (Press Enter for default): {""email"":""chamod99@gmail.com""}"
"2026-04-11T03:29:57.481Z","output","Invoking logout..."
"2026-04-11T03:29:57.502Z","output","Logged metrics for logout → {""statusCode"":400,""body"":""{\""error\"":\""Already logged out. Login first\"",\""T4\"":1775878197498}""}"
"2026-04-11T03:29:57.502Z","output","[AI] Sending function details with status..."
"2026-04-11T03:29:57.765Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T03:29:57.765Z","output","│  🥇 TOP 1: select-category (96.46%)           │"
"2026-04-11T03:29:57.765Z","output","│  🥈 TOP 2: login1 (3.54%)                     │"
"2026-04-11T03:29:57.766Z","output","│  🔥 SELECTED WARM-UP: logout                │"
"2026-04-11T03:29:57.766Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T03:29:57.766Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T03:29:57.766Z","output","[Warm-up] Skipped select-category: recently used 24s ago."
"2026-04-11T03:29:57.766Z","output","[Warm-up] Skipped login1: recently used 25s ago."
"2026-04-11T03:29:57.766Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 24s ago"
"2026-04-11T03:29:57.766Z","output","[Warm-up Decision] function=login1 eligible=NO warmed_up=NO reason=recently used 25s ago"
"2026-04-11T03:29:57.766Z","output","[Session] Logged out. Reset to User ID 1."
"2026-04-11T03:29:57.767Z","output","
[Active Session: User ID 1]"
"2026-04-11T03:30:10.995Z","input","Enter function name (or ""exit""): login1"
"2026-04-11T03:30:29.522Z","input","Enter payload JSON (Press Enter for default): login1,{""email"":""yonal@gmail.com"",""password"":""6543210""}"
"2026-04-11T03:30:29.522Z","output","Invalid JSON. Using empty object."
"2026-04-11T03:30:29.523Z","output","Authenticating via OpenFaaS..."
"2026-04-11T03:30:29.541Z","output","Logged metrics for login1 → {""statusCode"":400,""body"":""{\""error\"":\""email/password required\"",\""T4\"":1775878229537}""}"
"2026-04-11T03:30:29.541Z","output","⚠️  Login response did not contain a User ID."
"2026-04-11T03:30:29.542Z","output","[AI] Sending function details with status..."
"2026-04-11T03:30:29.717Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T03:30:29.718Z","output","│  🥇 TOP 1: select-category (100.00%)          │"
"2026-04-11T03:30:29.718Z","output","│  🥈 TOP 2: login1 (0.00%)                     │"
"2026-04-11T03:30:29.718Z","output","│  🔥 SELECTED WARM-UP: login1                │"
"2026-04-11T03:30:29.718Z","output","│  🧠 WARM-UP CANDIDATES: login1 x14 (suppressed: recently used 0s ago), forgot-password x1 (eligible)│"
"2026-04-11T03:30:29.718Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T03:30:29.718Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T03:30:29.718Z","output","[Warm-up] Invoking forgot-password (not invoked yet)..."
"2026-04-11T03:30:29.826Z","output","Logged metrics for forgot-password → {""statusCode"":200,""body"":""{\""message\"":\""Password reset successful\"",\""email\"":\""user@example.com\"",\""T4\"":1775878229746}""}"
"2026-04-11T03:30:29.826Z","output","[Warm-up] forgot-password completed with status Success."
"2026-04-11T03:30:29.826Z","output","[Warm-up Decision] function=forgot-password eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-11T03:30:29.826Z","output","
[Active Session: User ID 1]"
"2026-04-11T03:30:45.738Z","input","Enter function name (or ""exit""): login1,{""email"":""yonal@gmail.com"",""password"":""6543210""}"
"2026-04-11T03:30:49.176Z","input","Enter payload JSON (Press Enter for default): login1,{""email"":""yonal@gmail.com"",""password"":""6543210""}"
"2026-04-11T03:30:49.176Z","output","Invalid JSON. Using empty object."
"2026-04-11T03:30:49.176Z","output","Invoking login1,{""email"":""yonal@gmail.com"",""password"":""6543210""}..."
"2026-04-11T03:30:49.180Z","output","Logged metrics for login1,{""email"":""yonal@gmail.com"",""password"":""6543210""} → 404 page not found
"
"2026-04-11T03:30:49.180Z","output","[AI] Sending function details with status..."
"2026-04-11T03:30:49.191Z","output","[System] AI Service is offline."
"2026-04-11T03:30:49.191Z","output","
[Active Session: User ID 1]"
"2026-04-11T03:30:51.049Z","input","Enter function name (or ""exit""): login1"
"2026-04-11T03:30:58.757Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com"",""password"":""6543210""}"
"2026-04-11T03:30:58.758Z","output","Authenticating via OpenFaaS..."
"2026-04-11T03:30:58.776Z","output","Logged metrics for login1 → {""statusCode"":401,""body"":""{\""error\"":\""Invalid credentials\"",\""auth\"":false,\""user\"":{\""id\"":4,\""email\"":\""yonal@gmail.com\"",\""first_name\"":\""Yonal\""},\""T4\"":1775878258771}""}"
"2026-04-11T03:30:58.777Z","output","✅ User ID 4 verified."
"2026-04-11T03:30:58.777Z","output","[AI] Sending function details with status..."
"2026-04-11T03:30:59.022Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T03:30:59.022Z","output","│  🥇 TOP 1: select-category (99.99%)           │"
"2026-04-11T03:30:59.023Z","output","│  🥈 TOP 2: login1 (0.01%)                     │"
"2026-04-11T03:30:59.023Z","output","│  🔥 SELECTED WARM-UP: login1                │"
"2026-04-11T03:30:59.023Z","output","│  🧠 WARM-UP CANDIDATES: login1 x6 (suppressed: recently used 0s ago), forgot-password x2 (suppressed: recently used 29s ago)│"
"2026-04-11T03:30:59.023Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T03:30:59.023Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T03:30:59.023Z","output","[Warm-up] Skipped forgot-password: recently used 29s ago."
"2026-04-11T03:30:59.024Z","output","[Warm-up Decision] function=forgot-password eligible=NO warmed_up=NO reason=recently used 29s ago"
"2026-04-11T03:30:59.024Z","output","
[Active Session: User ID 4]"
"2026-04-11T03:31:03.571Z","input","Enter function name (or ""exit""): login1"
"2026-04-11T03:31:06.993Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com"",""password"":""6543210""}"
"2026-04-11T03:31:06.993Z","output","Authenticating via OpenFaaS..."
"2026-04-11T03:31:07.002Z","output","Logged metrics for login1 → {""statusCode"":401,""body"":""{\""error\"":\""Invalid credentials\"",\""auth\"":false,\""user\"":{\""id\"":4,\""email\"":\""yonal@gmail.com\"",\""first_name\"":\""Yonal\""},\""T4\"":1775878266999}""}"
"2026-04-11T03:31:07.002Z","output","✅ User ID 4 verified."
"2026-04-11T03:31:07.002Z","output","[AI] Sending function details with status..."
"2026-04-11T03:31:07.183Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T03:31:07.183Z","output","│  🥇 TOP 1: select-category (99.04%)           │"
"2026-04-11T03:31:07.183Z","output","│  🥈 TOP 2: login1 (0.96%)                     │"
"2026-04-11T03:31:07.183Z","output","│  🔥 SELECTED WARM-UP: login1                │"
"2026-04-11T03:31:07.184Z","output","│  🧠 WARM-UP CANDIDATES: login1 x4 (suppressed: recently used 0s ago), forgot-password x1 (suppressed: recently used 37s ago)│"
"2026-04-11T03:31:07.184Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T03:31:07.184Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T03:31:07.184Z","output","[Warm-up] Skipped forgot-password: recently used 37s ago."
"2026-04-11T03:31:07.184Z","output","[Warm-up Decision] function=forgot-password eligible=NO warmed_up=NO reason=recently used 37s ago"
"2026-04-11T03:31:07.184Z","output","
[Active Session: User ID 4]"
"2026-04-11T03:31:55.855Z","input","Enter function name (or ""exit""): forgot-password"
"2026-04-11T03:32:37.533Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com"",""password"":""654321"",""confirmPassword"":""654321""}"
"2026-04-11T03:32:37.533Z","output","Invoking forgot-password..."
"2026-04-11T03:32:37.554Z","output","Logged metrics for forgot-password → {""statusCode"":200,""body"":""{\""message\"":\""Password reset successful\"",\""email\"":\""yonal@gmail.com\"",\""T4\"":1775878357548}""}"
"2026-04-11T03:32:37.554Z","output","[AI] Sending function details with status..."
"2026-04-11T03:32:37.736Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T03:32:37.736Z","output","│  🥇 TOP 1: select-category (99.87%)           │"
"2026-04-11T03:32:37.736Z","output","│  🥈 TOP 2: select-sub-category (0.10%)        │"
"2026-04-11T03:32:37.737Z","output","│  🔥 SELECTED WARM-UP: forgot-password       │"
"2026-04-11T03:32:37.737Z","output","│  🧠 WARM-UP CANDIDATES: forgot-password x1 (suppressed: recently used 0s ago)│"
"2026-04-11T03:32:37.737Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T03:32:37.737Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T03:32:37.737Z","output","[Warm-up] Skipped select-category: recently used 184s ago."
"2026-04-11T03:32:37.737Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 184s ago"
"2026-04-11T03:32:37.737Z","output","
[Active Session: User ID 4]"
"2026-04-11T03:32:48.975Z","input","Enter function name (or ""exit""): login1"
"2026-04-11T03:33:06.032Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com"",""password"":""654321""}"
"2026-04-11T03:33:06.032Z","output","Authenticating via OpenFaaS..."
"2026-04-11T03:33:06.048Z","output","Logged metrics for login1 → {""statusCode"":200,""body"":""{\""message\"":\""Login successful\"",\""user\"":{\""id\"":4,\""email\"":\""yonal@gmail.com\"",\""first_name\"":\""Yonal\""},\""T4\"":1775878386045}""}"
"2026-04-11T03:33:06.048Z","output","✅ User ID 4 verified."
"2026-04-11T03:33:06.048Z","output","[AI] Sending function details with status..."
"2026-04-11T03:33:06.231Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T03:33:06.231Z","output","│  🥇 TOP 1: select-question (87.77%)           │"
"2026-04-11T03:33:06.231Z","output","│  🥈 TOP 2: select-category (10.52%)           │"
"2026-04-11T03:33:06.231Z","output","│  🔥 SELECTED WARM-UP: select-category       │"
"2026-04-11T03:33:06.231Z","output","│  🧠 WARM-UP CANDIDATES: select-category x1 (suppressed: recently used 213s ago)│"
"2026-04-11T03:33:06.231Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T03:33:06.231Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T03:33:06.231Z","output","[Warm-up] Skipped select-category: recently used 213s ago."
"2026-04-11T03:33:06.232Z","output","[Warm-up] Invoking select-question (not invoked yet)..."
"2026-04-11T03:33:06.245Z","output","Logged metrics for select-question → {""statusCode"":200,""body"":""{\""questions\"":[{\""question_id\"":1100,\""question\"":\""1.What is an array and how is memory allocated for arrays?\""},{\""question_id\"":1101,\""question\"":\""2.Write an algorithm to find the largest element in an array.\""},{\""question_id\"":1102,\""question\"":\""3.How do you insert an element at a specific position in an array?\""},{\""question_id\"":1103,\""question\"":\""4.What is the difference between static and dynamic arrays?\""},{\""question_id\"":1104,\""question\"":\""5.Write a program to reverse an array.\""},{\""question_id\"":1110,\""question\"":\""1.What is a linked list and how is it different from an array?\""},{\""question_id\"":1111,\""question\"":\""2.Explain singly linked list and doubly linked list.\""},{\""question_id\"":1112,\""question\"":\""3.How do you insert a node at the beginning of a linked list?\""},{\""question_id\"":1113,\""question\"":\""4.How do you delete a node from a linked list?\""},{\""question_id\"":1114,\""question\"":\""5.What are advantages and disadvantages of linked lists?\""},{\""question_id\"":1120,\""question\"":\""1.What is a stack and explain LIFO principle.\""},{\""question_id\"":1121,\""question\"":\""2.Explain push and pop operations with example.\""},{\""question_id\"":1122,\""question\"":\""3. Write an algorithm to check balanced parentheses using stack.\""},{\""question_id\"":1123,\""question\"":\""4.What are applications of stack in real-world systems?\""},{\""question_id\"":1124,\""question\"":\""5.What is stack overflow and stack underflow?\""},{\""question_id\"":1130,\""question\"":\""1.What is a queue and explain FIFO principle.\""},{\""question_id\"":1131,\""question\"":\""2.Explain enqueue and dequeue operations.\""},{\""question_id\"":1132,\""question\"":\""3.What is circular queue and why is it used?\""},{\""question_id\"":1133,\""question\"":\""4.Difference between queue and priority queue.\""},{\""question_id\"":1134,\""question\"":\""5.What are applications of queues?\""},{\""question_id\"":1140,\""question\"":\""1.What is a tree data structure? Define root, leaf, and height.\""},{\""question_id\"":1141,\""question\"":\""2.Explain binary tree and binary search tree (BST).\""},{\""question_id\"":1142,\""question\"":\""3.What is tree traversal? Explain in-order traversal.\""},{\""question_id\"":1143,\""question\"":\""4.How do you insert a node in a binary search tree?\""},{\""question_id\"":1144,\""question\"":\""5.What are applications of trees?\""},{\""question_id\"":1150,\""question\"":\""1.What is a graph? Define vertex and edge.\""},{\""question_id\"":1151,\""question\"":\""2.Difference between directed and undirected graphs.\\r\\n\\r\\n\""},{\""question_id\"":1152,\""question\"":\""3.Explain Breadth First Search (BFS).\\r\\n\\r\\n\""},{\""question_id\"":1153,\""question\"":\""4.Explain Depth First Search (DFS).\\r\\n\\r\\n\\r\\n\\r\\n\""},{\""question_id\"":1154,\""question\"":\""5.What are real-world applications of graphs?\\r\\n\""},{\""question_id\"":1160,\""question\"":\""1.What is hashing and hash function?\\r\\n\""},{\""question_id\"":1161,\""question\"":\""2.What is collision in hashing?\\r\\n\""},{\""question_id\"":1162,\""question\"":\""3.Explain collision handling techniques.\\r\\n\""},{\""question_id\"":1163,\""question\"":\""4.What is a hash table and its advantages?\\r\\n\\r\\n\""},{\""question_id\"":1164,\""question\"":\""5.Difference between hash table and array.\""}],\""filterUsed\"":{\""categoryId\"":1,\""subCategoryId\"":null},\""count\"":35,\""T4\"":1775878386241}""}"
"2026-04-11T03:33:06.245Z","output","[Warm-up] select-question completed with status Success."
"2026-04-11T03:33:06.245Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 213s ago"
"2026-04-11T03:33:06.246Z","output","[Warm-up Decision] function=select-question eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-11T03:33:06.246Z","output","
[Active Session: User ID 4]"
"2026-04-11T03:56:44.510Z","session","--- manual_invoke.js session started ---"
"2026-04-11T03:56:44.512Z","output","==================================================="
"2026-04-11T03:56:44.512Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-11T03:56:44.513Z","output","==================================================="
"2026-04-11T03:56:44.513Z","output","
[Active Session: User ID 1]"
"2026-04-11T04:50:35.062Z","input","Enter function name (or ""exit""): login1"
"2026-04-11T04:50:39.423Z","input","Enter payload JSON (Press Enter for default): login1,{""email"":""yonal@gmail.com"",""password"":""6543210""}"
"2026-04-11T04:50:39.423Z","output","Invalid JSON. Using empty object."
"2026-04-11T04:50:39.424Z","output","Authenticating via OpenFaaS..."
"2026-04-11T04:50:39.455Z","output","Logged metrics for login1 → {""statusCode"":400,""body"":""{\""error\"":\""email/password required\"",\""T4\"":1775883039448}""}"
"2026-04-11T04:50:39.455Z","output","⚠️  Login response did not contain a User ID."
"2026-04-11T04:50:39.456Z","output","[AI] Sending function details with status..."
"2026-04-11T04:50:39.787Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T04:50:39.788Z","output","│  🥇 TOP 1: select-category (100.00%)          │"
"2026-04-11T04:50:39.788Z","output","│  🥈 TOP 2: login1 (0.00%)                     │"
"2026-04-11T04:50:39.788Z","output","│  🧠 WARM-UP CANDIDATES: login1 x8 (suppressed: recently used 0s ago), forgot-password x1 (eligible)│"
"2026-04-11T04:50:39.788Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T04:50:39.788Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T04:50:39.789Z","output","[Warm-up] Invoking forgot-password (not invoked yet)..."
"2026-04-11T04:50:39.805Z","output","Logged metrics for forgot-password → {""statusCode"":200,""body"":""{\""message\"":\""Password reset successful\"",\""email\"":\""user@example.com\"",\""T4\"":1775883039800}""}"
"2026-04-11T04:50:39.805Z","output","[Warm-up] forgot-password completed with status Success."
"2026-04-11T04:50:39.806Z","output","[Warm-up Decision] function=forgot-password eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-11T04:50:39.806Z","output","
[Active Session: User ID 1]"
"2026-04-11T05:26:02.078Z","input","Enter function name (or ""exit""): login1"
"2026-04-11T05:26:13.183Z","input","Enter payload JSON (Press Enter for default): login1,{""email"":""yonal@gmail.com"",""password"":""6543210""}"
"2026-04-11T05:26:13.183Z","output","Invalid JSON. Using empty object."
"2026-04-11T05:26:13.183Z","output","Authenticating via OpenFaaS..."
"2026-04-11T05:26:13.198Z","output","Logged metrics for login1 → {""statusCode"":400,""body"":""{\""error\"":\""email/password required\"",\""T4\"":1775885173196}""}"
"2026-04-11T05:26:13.198Z","output","⚠️  Login response did not contain a User ID."
"2026-04-11T05:26:13.198Z","output","[AI] Sending function details with status..."
"2026-04-11T05:26:13.502Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T05:26:13.502Z","output","│  🥇 TOP 1: select-category (100.00%)          │"
"2026-04-11T05:26:13.502Z","output","│  🥈 TOP 2: login1 (0.00%)                     │"
"2026-04-11T05:26:13.502Z","output","│  🧠 WARM-UP CANDIDATES: login1 x6 (suppressed: recently used 0s ago), forgot-password x1 (eligible)│"
"2026-04-11T05:26:13.502Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T05:26:13.502Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T05:26:13.502Z","output","[Warm-up] Invoking forgot-password (last used 36m ago)..."
"2026-04-11T05:26:13.518Z","output","Logged metrics for forgot-password → {""statusCode"":200,""body"":""{\""message\"":\""Password reset successful\"",\""email\"":\""user@example.com\"",\""T4\"":1775885173511}""}"
"2026-04-11T05:26:13.518Z","output","[Warm-up] forgot-password completed with status Success."
"2026-04-11T05:26:13.518Z","output","[Warm-up Decision] function=forgot-password eligible=YES warmed_up=YES reason=last used 36m ago status=Success"
"2026-04-11T05:26:13.518Z","output","
[Active Session: User ID 1]"
"2026-04-11T05:26:24.406Z","input","Enter function name (or ""exit""): forgot-password"
"2026-04-11T05:26:50.748Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com"",""password"":""6543210"",""confirmPassword"":""6543210""}"
"2026-04-11T05:26:50.748Z","output","Invoking forgot-password..."
"2026-04-11T05:26:50.832Z","output","Logged metrics for forgot-password → {""statusCode"":200,""body"":""{\""message\"":\""Password reset successful\"",\""email\"":\""yonal@gmail.com\"",\""T4\"":1775885210760}""}"
"2026-04-11T05:26:50.832Z","output","[AI] Sending function details with status..."
"2026-04-11T05:26:50.998Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T05:26:50.998Z","output","│  🥇 TOP 1: select-category (100.00%)          │"
"2026-04-11T05:26:50.998Z","output","│  🥈 TOP 2: select-sub-category (0.00%)        │"
"2026-04-11T05:26:50.998Z","output","│  🧠 WARM-UP CANDIDATES: forgot-password x1 (suppressed: recently used 0s ago)│"
"2026-04-11T05:26:50.998Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T05:26:50.999Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T05:26:50.999Z","output","[Warm-up] Invoking select-category (not invoked yet)..."
"2026-04-11T05:26:51.011Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""select-category\"",\""categories\"":[{\""cat_id\"":1,\""cat_name\"":\""Data Structures\""},{\""cat_id\"":2,\""cat_name\"":\""OOP\""},{\""cat_id\"":3,\""cat_name\"":\""SQL\""}],\""message\"":\""Send categoryId to continue\"",\""T4\"":1775885211007}""}"
"2026-04-11T05:26:51.011Z","output","[Warm-up] select-category completed with status Success."
"2026-04-11T05:26:51.011Z","output","[Warm-up Decision] function=select-category eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-11T05:26:51.011Z","output","
[Active Session: User ID 1]"
"2026-04-11T05:27:12.727Z","session","--- manual_invoke.js session started ---"
"2026-04-11T05:27:12.728Z","output","==================================================="
"2026-04-11T05:27:12.729Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-11T05:27:12.729Z","output","==================================================="
"2026-04-11T05:27:12.729Z","output","
[Active Session: User ID 1]"
"2026-04-11T06:32:58.637Z","input","Enter function name (or ""exit""): login1"
"2026-04-11T06:33:52.321Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com"",""password"":""654321""}"
"2026-04-11T06:33:52.321Z","output","Authenticating via OpenFaaS..."
"2026-04-11T06:33:52.357Z","output","Logged metrics for login1 → {""statusCode"":401,""body"":""{\""error\"":\""Invalid credentials\"",\""auth\"":false,\""user\"":{\""id\"":4,\""email\"":\""yonal@gmail.com\"",\""first_name\"":\""Yonal\""},\""T4\"":1775889232347}""}"
"2026-04-11T06:33:52.358Z","output","✅ User ID 4 verified."
"2026-04-11T06:33:52.358Z","output","[AI] Sending function details with status..."
"2026-04-11T06:33:52.728Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T06:33:52.731Z","output","│  🧠 WARM-UP CANDIDATES: login1 x1 (suppressed: recently used 0s ago)│"
"2026-04-11T06:33:52.732Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T06:33:52.733Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T06:33:52.737Z","output","[Warm-up] Invoking select-category (not invoked yet)..."
"2026-04-11T06:33:52.764Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""select-category\"",\""categories\"":[{\""cat_id\"":1,\""cat_name\"":\""Data Structures\""},{\""cat_id\"":2,\""cat_name\"":\""OOP\""},{\""cat_id\"":3,\""cat_name\"":\""SQL\""}],\""message\"":\""Send categoryId to continue\"",\""T4\"":1775889232760}""}"
"2026-04-11T06:33:52.764Z","output","[Warm-up] select-category completed with status Success."
"2026-04-11T06:33:52.765Z","output","[Warm-up Decision] function=select-category eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-11T06:33:52.765Z","output","
[Active Session: User ID 4]"
"2026-04-11T06:34:15.243Z","input","Enter function name (or ""exit""): login1"
"2026-04-11T06:34:17.419Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com"",""password"":""654321""}"
"2026-04-11T06:34:17.419Z","output","Authenticating via OpenFaaS..."
"2026-04-11T06:34:17.453Z","output","Logged metrics for login1 → {""statusCode"":401,""body"":""{\""error\"":\""Invalid credentials\"",\""auth\"":false,\""user\"":{\""id\"":4,\""email\"":\""yonal@gmail.com\"",\""first_name\"":\""Yonal\""},\""T4\"":1775889257442}""}"
"2026-04-11T06:34:17.455Z","output","✅ User ID 4 verified."
"2026-04-11T06:34:17.456Z","output","[AI] Sending function details with status..."
"2026-04-11T06:34:17.849Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T06:34:17.850Z","output","│  🧠 WARM-UP CANDIDATES: forgot-password x1 (eligible)│"
"2026-04-11T06:34:17.850Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T06:34:17.850Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T06:34:17.850Z","output","[Warm-up] Invoking forgot-password (not invoked yet)..."
"2026-04-11T06:34:17.888Z","output","Logged metrics for forgot-password → {""statusCode"":200,""body"":""{\""message\"":\""Password reset successful\"",\""email\"":\""user@example.com\"",\""T4\"":1775889257876}""}"
"2026-04-11T06:34:17.900Z","output","[Warm-up] forgot-password completed with status Success."
"2026-04-11T06:34:17.903Z","output","[Warm-up Decision] function=forgot-password eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-11T06:34:17.907Z","output","
[Active Session: User ID 4]"
"2026-04-11T06:34:49.273Z","input","Enter function name (or ""exit""): forgot-password"
"2026-04-11T06:35:09.956Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com"",""password"":""654321"",""confirmPassword"":""654321""}"
"2026-04-11T06:35:09.956Z","output","Invoking forgot-password..."
"2026-04-11T06:35:10.044Z","output","Logged metrics for forgot-password → {""statusCode"":200,""body"":""{\""message\"":\""Password reset successful\"",\""email\"":\""yonal@gmail.com\"",\""T4\"":1775889309972}""}"
"2026-04-11T06:35:10.045Z","output","[AI] Sending function details with status..."
"2026-04-11T06:35:10.594Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T06:35:10.595Z","output","│  🧠 WARM-UP CANDIDATES: forgot-password x1 (suppressed: recently used 1s ago), login1 x1 (suppressed: recently used 53s ago)│"
"2026-04-11T06:35:10.595Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T06:35:10.596Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T06:35:10.596Z","output","[Warm-up] Skipped login1: recently used 53s ago."
"2026-04-11T06:35:10.597Z","output","[Warm-up Decision] function=login1 eligible=NO warmed_up=NO reason=recently used 53s ago"
"2026-04-11T06:35:10.598Z","output","
[Active Session: User ID 4]"
"2026-04-11T06:36:23.143Z","input","Enter function name (or ""exit""): login1"
